,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-05-15,0,0,9.00,0,0,3.0,3,3,3,0,1,2,1.33
1,May,0,0,9.00,0,0,3.0,3,3,3,0,1,2,1.33
2,2021-06-09,0,1,6.43,1,0,4.0,5,2,2,0,3,3,1.71
3,2021-06-14,0,0,5.56,1,0,4.1,7,2,2,0,1,3,1.76
4,June,0,1,4.32,2,0,8.1,12,4,4,0,4,6,1.92
5,2021-07-18,0,0,5.17,1,0,4.1,7,3,2,1,3,2,1.91
6,2021-07-24,1,0,4.37,1,0,7.0,4,2,2,2,1,10,1.54
7,July,1,0,3.18,2,0,11.1,11,5,4,3,4,12,1.32
8,2021-08-05,0,0,3.58,1,0,5.0,5,0,0,0,4,6,1.59
9,2021-08-10,0,0,4.65,1,0,3.1,8,5,5,0,1,4,1.71
10,2021-08-16,0,1,5.03,1,0,3.0,3,3,3,0,6,2,1.82
11,August,0,1,6.35,3,0,11.1,16,8,8,0,11,12,2.38
