,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,0,1,7.36,3.2,4,3,1,3,7,1.91
1,2020-07-30,0,1,8.64,4.2,5,5,2,6,4,2.16
2,July,0,2,8.64,8.1,9,8,3,9,11,2.16
3,2020-08-05,1,0,9.45,5.0,6,6,3,2,6,1.95
4,2020-08-10,0,0,10.59,3.2,7,6,1,3,6,2.12
5,2020-08-16,0,0,8.59,5.0,0,1,0,6,4,1.91
6,2020-08-21,0,1,8.33,5.0,7,4,2,5,8,2.00
7,2020-08-26,0,1,7.84,4.0,2,2,0,6,8,2.00
8,August,1,2,7.54,22.2,22,19,6,22,32,1.94
9,2020-09-01,0,0,7.34,3.1,4,1,1,1,4,1.95
10,2020-09-06,0,0,7.51,4.0,6,4,2,3,5,1.98
11,2020-09-12,1,0,6.85,5.0,4,1,0,2,5,1.89
12,2020-09-18,0,1,7.17,4.1,5,5,1,4,6,1.91
13,2020-09-23,0,0,6.62,4.0,3,0,0,4,5,1.90
14,September,1,1,4.79,20.2,22,11,4,14,25,1.74
