,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-20,0,0,9.00,1.0,0,1,0,2,2,2.00
1,April,0,0,9.00,1.0,0,1,0,2,2,2.00
2,2019-05-13,0,0,9.00,1.0,1,1,1,1,3,2.00
3,2019-05-17,0,0,4.50,2.0,0,0,0,0,4,1.00
4,2019-05-21,0,0,5.40,1.0,2,1,0,1,1,1.40
5,2019-05-25,0,0,4.05,1.2,0,0,0,0,3,1.05
6,2019-05-27,0,0,3.68,0.2,0,0,0,0,0,0.95
7,2019-05-29,0,0,3.12,1.1,1,0,0,0,3,0.92
8,2019-05-31,0,0,3.86,0.2,0,1,0,2,0,1.07
9,May,0,0,3.24,8.1,4,3,1,4,14,0.96
10,2019-06-04,0,0,3.38,1.1,1,0,0,0,1,1.03
11,2019-06-06,0,0,5.56,0.2,3,3,1,2,0,1.41
12,2019-06-07,0,0,5.11,1.0,0,0,0,0,1,1.30
13,2019-06-09,0,0,4.73,1.0,0,0,0,0,2,1.20
14,2019-06-11,0,0,4.40,1.0,1,0,0,0,1,1.19
15,2019-06-14,0,0,4.11,1.0,0,0,0,1,1,1.17
16,2019-06-16,0,0,3.86,1.0,1,0,0,1,3,1.22
17,2019-06-20,0,0,3.63,1.0,0,0,0,0,3,1.15
18,2019-06-21,0,0,3.26,2.0,1,0,0,0,4,1.09
19,2019-06-25,0,0,3.05,1.1,0,0,0,0,3,1.02
20,2019-06-26,0,0,2.91,1.0,0,0,0,1,2,1.02
21,2019-06-28,0,0,2.82,0.2,0,0,0,1,1,1.03
22,June,0,0,2.08,13.0,7,3,1,6,22,1.00
23,2019-07-02,1,0,2.66,1.1,0,0,0,0,4,0.97
24,2019-07-03,0,1,3.70,0.2,2,3,0,1,1,1.07
25,July,1,1,13.50,2.0,2,3,0,1,5,1.50
26,2019-09-01,0,0,3.55,1.0,1,0,0,1,2,1.11
27,2019-09-05,0,0,3.46,0.2,1,0,0,0,0,1.12
28,2019-09-07,0,1,3.54,2.0,1,1,0,1,2,1.11
29,2019-09-10,0,0,4.08,0.2,1,2,1,1,1,1.15
30,2019-09-13,0,0,4.25,1.0,1,1,1,0,1,1.15
31,2019-09-15,1,0,4.11,1.0,0,0,0,0,3,1.11
32,2019-09-19,0,0,3.98,1.0,1,0,0,0,1,1.11
33,2019-09-21,0,0,3.94,0.1,1,0,0,0,0,1.13
34,September,1,1,4.70,7.2,7,4,2,3,10,1.30
