,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,3.00,3.0,1,1,0,3,2,1.33
1,2021-04-07,0,1,6.43,4.0,2,4,1,5,5,1.57
2,2021-04-13,0,0,6.75,3.2,4,3,1,7,1,2.06
3,2021-04-18,0,0,6.32,5.0,5,3,2,1,6,1.79
4,April,0,1,6.32,15.2,12,11,4,16,14,1.79
5,2021-05-31,0,1,6.41,4.0,6,3,0,0,5,1.73
6,May,0,1,6.75,4.0,6,3,0,0,5,1.50
7,2021-06-06,0,1,5.61,6.0,3,2,1,1,2,1.48
8,2021-06-12,0,1,6.52,3.1,5,5,0,4,2,1.62
9,2021-06-18,1,0,5.66,6.0,4,1,0,1,4,1.49
10,2021-06-24,1,0,5.05,6.0,3,1,0,3,2,1.41
11,2021-06-30,0,1,5.16,4.1,5,3,1,3,6,1.46
12,June,2,3,4.21,25.2,20,12,2,12,16,1.25
13,2021-07-06,0,0,4.73,6.0,4,1,1,0,7,1.36
14,2021-07-16,1,0,4.31,5.0,2,0,0,5,3,1.37
15,2021-07-23,0,0,4.38,5.1,6,3,2,1,8,1.36
16,2021-07-29,0,1,4.43,5.1,6,3,0,1,5,1.36
17,July,1,1,2.91,21.2,18,7,3,7,23,1.15
18,2021-08-21,0,0,4.50,1.0,3,1,0,0,2,1.38
19,2021-08-23,0,0,4.43,1.0,0,0,0,1,1,1.38
20,2021-08-26,1,0,4.37,1.0,1,0,0,0,0,1.37
21,2021-08-29,0,0,4.25,2.0,1,0,0,1,3,1.36
22,August,1,0,1.80,5.0,5,1,0,2,6,1.40
23,2021-09-02,0,0,4.85,0.1,6,5,2,0,1,1.44
24,2021-09-07,0,0,4.79,1.0,0,0,0,1,1,1.43
25,2021-09-10,1,0,4.72,1.0,0,0,0,0,1,1.41
26,2021-09-15,0,0,4.78,1.0,2,1,0,0,1,1.42
27,2021-09-17,0,0,4.72,1.0,0,0,0,0,1,1.40
28,2021-09-19,0,1,4.83,0.0,1,1,1,0,0,1.41
29,2021-09-23,0,0,5.00,1.0,1,2,1,2,3,1.44
30,2021-09-25,0,0,4.94,1.0,0,0,0,2,0,1.44
31,2021-09-29,0,0,4.88,1.0,1,0,0,0,1,1.44
32,September,1,1,11.05,7.1,11,9,4,5,9,2.18
33,2021-10-03,0,0,4.82,1.0,1,0,0,0,2,1.43
34,October,0,0,0.00,1.0,1,0,0,0,2,1.00
