,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-08-07,0,0,0.00,0,0,1.2,3,2,0,0,1,3,2.40
1,2019-08-13,0,0,0.00,0,0,1.0,2,0,0,0,1,0,2.63
2,2019-08-17,0,0,0.00,0,0,1.0,0,0,0,0,0,0,1.91
3,2019-08-19,0,0,1.59,0,0,2.0,1,1,1,1,0,0,1.41
4,2019-08-23,0,0,1.35,0,0,1.0,1,0,0,0,0,1,1.35
5,2019-08-25,0,0,2.35,0,0,1.0,3,1,1,0,1,1,1.70
6,2019-08-27,0,0,4.50,0,0,0.1,3,2,2,0,1,1,2.13
7,2019-08-30,0,0,4.00,0,0,1.0,1,1,0,0,1,2,2.11
8,August,0,0,4.00,0,0,9.0,14,7,4,1,5,8,2.11
9,2019-09-13,0,0,3.60,0,0,1.0,0,0,0,0,1,1,2.00
10,2019-09-18,0,0,3.27,0,0,1.0,1,0,0,0,0,2,1.91
11,2019-09-20,0,0,3.75,0,0,1.0,1,1,1,1,0,1,1.83
12,2019-09-26,0,0,4.26,0,0,0.2,2,1,1,0,0,2,1.89
13,2019-09-29,0,0,3.95,0,0,1.0,0,0,0,0,0,0,1.76
14,September,0,0,3.86,0,0,4.2,4,2,2,1,1,6,1.07
