,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-02,0,1,11.25,4.0,3,5,1,6,3,2.25
1,2018-04-09,0,0,5.00,5.0,3,0,0,4,9,1.78
2,2018-04-20,0,0,6.00,6.0,7,5,0,5,7,1.87
3,2018-04-25,0,1,7.71,3.2,7,6,2,3,3,2.04
4,2018-04-30,0,1,8.37,5.0,7,6,2,5,4,2.11
5,April,0,3,8.37,23.2,27,22,5,23,26,2.11
6,2018-05-05,1,0,7.28,6.0,8,2,0,0,7,1.96
7,2018-05-11,0,0,7.34,4.2,8,4,1,2,3,1.98
8,2018-05-16,0,1,7.47,3.0,4,3,0,4,5,2.04
9,2018-05-22,1,0,6.34,6.2,5,0,0,1,4,1.86
10,2018-05-28,1,0,5.94,6.0,6,2,0,3,5,1.82
11,May,3,1,3.76,26.1,31,11,1,10,24,1.56
12,2018-06-02,1,0,5.46,6.0,2,1,0,5,5,1.75
13,2018-06-08,0,0,5.08,6.0,4,1,0,2,7,1.68
14,2018-06-14,0,1,4.98,6.2,5,3,1,1,9,1.60
15,2018-06-20,1,0,4.64,5.0,3,0,0,5,2,1.60
16,2018-06-26,0,1,4.81,5.0,8,4,0,1,8,1.61
17,June,2,2,2.83,28.2,22,9,1,14,31,1.26
18,2018-07-01,0,1,5.49,1.2,5,7,1,3,1,1.68
19,2018-07-06,1,0,5.21,6.0,6,1,0,2,3,1.66
20,2018-07-11,1,0,5.22,5.0,5,3,2,3,6,1.65
21,2018-07-21,0,1,5.23,5.0,3,3,1,6,6,1.66
22,2018-07-27,0,0,5.10,6.0,6,2,1,1,3,1.63
23,July,2,2,6.08,23.2,25,16,5,15,19,1.69
24,2018-08-01,0,0,4.89,4.1,5,0,0,0,5,1.61
25,2018-08-06,1,0,4.58,7.1,2,0,0,1,9,1.54
26,2018-08-11,0,0,4.46,5.0,5,1,0,3,8,1.54
27,2018-08-17,0,0,4.68,4.0,6,5,0,3,5,1.56
28,2018-08-22,0,1,4.84,5.1,9,5,1,1,6,1.57
29,2018-08-28,0,0,4.84,5.2,7,3,0,1,5,1.57
30,August,1,1,3.98,31.2,34,14,1,9,38,1.36
31,2018-09-02,0,1,5.10,3.2,9,6,0,1,6,1.60
32,2018-09-08,1,0,5.01,6.0,3,2,1,0,2,1.55
33,2018-09-16,0,0,4.90,5.0,3,1,0,1,7,1.53
34,2018-09-22,0,0,4.80,5.0,7,1,0,2,4,1.54
35,2018-09-29,1,0,4.77,3.0,2,1,0,1,4,1.53
36,September,2,1,4.37,22.2,24,11,1,5,23,1.28
