,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-07,0,1,54.00,0.2,3,4,0,2,0,7.50
1,2021-06-12,0,1,36.00,1.1,5,4,0,3,1,6.50
2,2021-06-19,0,0,18.00,3.0,3,2,1,0,1,3.20
3,June,0,2,18.00,5.0,11,10,1,5,2,3.20
4,2021-09-01,0,0,9.82,6.0,5,2,0,3,6,2.18
5,2021-09-07,0,1,9.53,6.0,5,6,2,3,7,1.88
6,2021-09-14,0,0,11.50,1.0,3,5,0,4,1,2.17
7,2021-09-19,0,1,11.45,4.0,7,5,2,3,3,2.23
8,2021-09-27,0,1,11.28,4.1,7,5,1,1,4,2.16
9,September,0,3,9.70,21.1,27,23,5,14,21,1.92
10,2021-10-03,0,1,11.27,4.0,5,5,1,1,6,2.08
11,October,0,1,11.25,4.0,5,5,1,1,6,1.50
