,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,40.50,0,0,0.2,2,3,3,1,2,0,6.00
1,March,0,0,54.00,0,0,0.2,5,4,4,1,2,0,10.50
2,2019-03-31,0,0,54.00,0,0,0.0,3,1,1,0,0,0,10.50
3,2019-04-02,0,0,20.25,0,0,2.0,4,2,2,0,0,2,4.13
4,2019-04-05,0,0,17.18,0,0,1.0,1,1,1,1,0,2,3.27
5,2019-04-06,0,0,14.54,0,0,0.2,0,0,0,0,0,0,2.77
6,2019-04-10,0,0,11.81,0,0,1.0,0,0,0,0,0,1,2.25
7,2019-04-12,0,0,11.37,0,0,1.0,2,1,1,0,0,1,2.21
8,2019-04-14,0,0,9.82,0,0,1.0,0,0,0,0,0,0,1.91
9,2019-04-17,0,0,9.39,0,0,0.1,0,0,0,0,0,0,1.83
10,2019-04-20,0,0,9.31,0,0,2.0,3,2,2,1,0,1,1.76
11,2019-04-24,0,0,9.26,0,0,2.0,4,2,2,1,2,4,1.97
12,2019-04-26,0,0,8.53,0,0,1.0,2,0,0,0,1,1,2.05
13,2019-04-30,0,1,8.79,0,0,1.2,2,3,2,2,1,1,2.02
14,April,0,1,6.59,0,0,13.2,18,11,10,5,4,13,1.61
15,2019-05-05,0,0,8.22,0,0,1.0,1,0,0,0,0,0,1.96
16,2019-05-07,0,0,7.71,0,0,1.0,1,0,0,0,1,0,1.96
17,2019-05-08,0,0,7.27,0,0,1.0,1,0,0,0,0,0,1.90
18,2019-05-11,0,0,6.87,1,0,1.0,0,0,0,0,0,0,1.80
19,2019-05-15,0,0,6.20,0,0,2.0,1,0,0,0,1,3,1.72
20,2019-05-17,0,0,5.73,0,0,1.2,1,0,0,0,0,3,1.64
21,2019-05-19,0,0,5.25,0,0,2.0,1,0,0,0,1,1,1.58
22,2019-05-22,0,0,4.91,1,0,1.2,1,0,0,0,0,0,1.52
23,2019-05-24,0,0,4.73,0,0,1.0,0,0,0,0,1,1,1.50
24,2019-05-25,0,0,4.55,0,0,1.0,1,0,0,0,0,2,1.48
25,2019-05-28,0,0,4.40,1,0,1.0,1,0,0,0,0,3,1.47
26,2019-05-29,1,0,4.11,0,0,2.0,1,0,0,0,1,3,1.43
27,2019-05-31,0,0,3.98,0,0,1.0,1,0,0,0,0,1,1.42
28,May,1,0,0.00,3,0,17.1,11,0,0,0,5,17,0.92
29,2019-06-02,0,0,3.86,0,0,1.0,1,0,0,0,0,1,1.41
30,2019-06-05,0,0,3.71,0,0,1.1,0,0,0,0,0,1,1.35
31,2019-06-06,0,0,3.60,0,0,1.0,0,0,0,0,0,1,1.31
32,2019-06-07,0,0,3.50,0,0,1.0,0,0,0,0,0,0,1.28
33,2019-06-10,1,0,3.41,0,0,1.0,1,0,0,0,2,1,1.32
34,2019-06-12,0,1,3.62,0,0,0.1,2,1,1,0,2,0,1.42
35,2019-06-14,0,0,3.35,1,0,3.0,1,0,0,0,0,4,1.34
36,2019-06-19,0,0,3.18,0,0,5.0,4,1,1,1,0,3,1.28
37,2019-06-25,1,0,2.79,1,0,6.1,5,1,0,0,0,7,1.22
38,2019-06-30,0,1,2.97,1,0,6.0,5,4,3,1,0,8,1.18
39,June,2,2,1.73,3,0,26.0,19,7,5,2,4,26,0.88
40,2019-07-06,0,1,3.30,1,0,5.0,5,5,4,0,2,3,1.20
41,2019-07-12,0,0,3.84,1,0,5.1,7,7,6,3,2,3,1.24
42,2019-07-17,0,1,4.72,1,0,0.2,5,7,7,1,1,0,1.31
43,2019-07-24,0,0,4.65,0,0,1.0,0,0,0,0,1,1,1.31
44,2019-07-26,0,0,4.58,0,0,1.0,0,0,0,0,0,2,1.29
45,2019-07-28,0,0,4.48,0,0,1.2,1,1,0,0,1,2,1.29
46,2019-07-31,0,0,4.42,0,1,1.0,1,0,0,0,0,2,1.28
47,July,0,2,9.77,3,1,15.2,19,20,17,4,7,13,1.66
48,2019-08-02,0,0,4.48,0,0,1.0,3,1,1,0,0,1,1.30
49,2019-08-03,0,0,4.42,0,0,1.0,0,0,0,0,0,1,1.29
50,2019-08-05,0,0,4.36,0,0,1.0,0,0,0,0,0,1,1.27
51,2019-08-07,0,0,4.68,0,0,0.2,4,3,3,0,0,0,1.31
52,2019-08-12,0,0,4.85,0,0,1.0,3,2,2,0,0,0,1.33
53,August,0,0,11.57,0,0,4.2,10,6,6,0,0,3,2.14
