,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,27.00,1.0,3,3,1,1,1,4.00
1,2021-04-08,0,1,22.50,1.0,1,2,1,1,3,3.00
2,2021-04-11,0,0,15.00,1.0,1,0,0,0,1,2.33
3,2021-04-12,0,0,18.90,0.1,2,2,0,1,0,3.00
4,2021-04-16,0,0,14.54,1.0,0,0,0,0,1,2.31
5,2021-04-17,0,0,11.81,1.0,1,0,0,0,1,2.06
6,2021-04-20,0,0,9.95,1.0,0,0,0,0,1,1.74
7,2021-04-23,0,0,8.59,1.0,1,0,0,1,1,1.77
8,2021-04-26,0,0,6.75,2.0,0,0,0,1,3,1.50
9,April,0,1,6.75,9.1,9,7,2,5,12,1.50
10,2021-05-01,0,0,6.75,1.1,2,1,0,3,2,1.78
11,2021-05-03,0,0,6.17,1.0,1,0,0,0,2,1.71
12,2021-05-05,0,0,5.27,2.0,0,0,0,0,3,1.46
13,2021-05-09,0,0,4.91,1.0,0,0,0,1,1,1.43
14,2021-05-13,0,0,4.60,1.0,1,0,0,2,1,1.53
15,2021-05-15,0,0,4.24,1.1,0,0,0,1,4,1.47
16,May,0,0,1.17,7.2,4,1,0,7,13,1.43
17,2021-06-19,0,0,3.86,1.2,0,0,0,0,4,1.34
18,2021-06-24,0,0,3.66,1.0,1,0,0,1,2,1.37
19,2021-06-26,0,0,3.48,1.0,0,0,0,1,1,1.35
20,2021-06-30,0,0,3.97,2.0,2,2,0,1,2,1.37
21,June,0,0,3.18,5.2,3,2,0,3,9,1.06
22,2021-07-05,0,0,5.32,1.0,5,4,1,0,1,1.52
23,2021-07-11,0,0,4.91,2.0,1,0,0,0,2,1.44
24,2021-07-16,0,0,4.88,2.0,3,1,0,0,3,1.45
25,2021-07-19,0,0,4.55,2.0,0,0,0,1,2,1.38
26,2021-07-24,0,0,4.41,3.0,1,1,1,0,3,1.29
27,2021-07-28,0,0,4.11,2.1,2,0,0,0,3,1.26
28,July,0,0,4.38,12.1,12,6,2,1,14,1.05
29,2021-08-01,0,0,4.17,1.2,2,1,0,2,1,1.31
30,2021-08-06,1,0,4.15,2.1,5,1,0,1,1,1.38
31,2021-08-12,0,0,3.98,4.0,1,1,0,2,4,1.33
32,2021-08-17,0,0,3.64,4.0,1,0,0,1,3,1.26
33,2021-08-24,0,0,3.46,5.0,4,1,0,1,1,1.23
34,August,1,0,2.12,17.0,13,4,0,7,10,1.18
35,2021-09-01,0,0,3.38,4.0,3,1,0,0,5,1.20
36,2021-09-07,1,0,3.25,5.0,6,1,0,0,2,1.20
37,2021-09-14,1,0,3.00,5.0,2,0,0,1,3,1.15
38,2021-09-21,0,0,3.04,5.0,4,2,1,1,3,1.14
39,2021-09-29,1,0,2.84,5.0,1,0,0,0,2,1.08
40,September,3,0,1.50,24.0,16,4,1,2,15,0.75
