,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,6.00,6.0,6,4,1,1,6,1.17
1,March,0,0,6.00,6.0,6,4,1,1,6,1.17
2,2018-04-03,0,0,6.55,5.0,6,4,1,3,8,1.45
3,2018-04-09,1,0,5.94,5.2,6,3,1,3,8,1.50
4,2018-04-14,0,1,7.84,4.0,8,7,1,2,2,1.69
5,2018-04-20,0,0,6.59,6.2,4,2,1,1,5,1.46
6,2018-04-26,1,0,6.61,5.1,11,4,1,1,7,1.59
7,April,2,1,6.75,26.2,35,20,5,10,30,1.69
8,2018-05-01,0,1,6.05,6.0,6,2,0,1,6,1.53
9,2018-05-06,0,0,5.32,7.0,5,1,0,0,6,1.40
10,2018-05-12,0,1,5.64,7.0,7,6,3,3,4,1.41
11,2018-05-17,1,0,5.01,6.2,2,0,0,4,5,1.35
12,2018-05-23,0,0,4.68,6.0,4,1,0,3,6,1.33
13,2018-05-28,0,0,4.29,6.0,4,0,0,2,7,1.30
14,May,1,2,2.33,38.2,28,10,3,13,34,1.06
15,2018-06-02,0,1,4.24,5.0,7,2,0,2,6,1.34
16,June,0,1,3.60,5.0,7,2,0,2,6,1.80
17,2018-07-09,0,0,4.41,3.1,6,3,0,2,3,1.38
18,2018-07-14,0,0,4.29,4.1,5,1,1,1,7,1.38
19,2018-07-22,0,0,4.30,6.0,8,3,0,0,13,1.38
20,2018-07-27,0,1,4.31,6.0,7,3,1,2,3,1.39
21,July,0,1,4.58,19.2,26,10,2,5,26,1.58
22,2018-08-03,0,0,4.40,4.1,7,3,1,4,6,1.44
23,2018-08-08,1,0,4.36,5.0,5,2,1,2,3,1.43
24,2018-08-15,0,0,4.49,5.0,6,4,0,0,7,1.42
25,2018-08-20,0,1,4.41,4.0,5,1,0,1,3,1.43
26,2018-08-26,0,1,4.72,4.0,7,6,2,2,5,1.45
27,August,1,2,6.45,22.1,30,16,4,9,24,1.75
28,2018-09-01,0,0,4.56,6.0,2,1,0,1,5,1.41
29,2018-09-07,0,0,4.56,6.0,5,3,1,3,6,1.40
30,2018-09-14,0,1,4.66,5.0,6,4,2,2,8,1.41
31,2018-09-19,1,0,4.49,7.0,6,1,1,1,8,1.39
32,2018-09-25,1,0,4.31,6.0,4,0,0,2,9,1.38
33,September,2,1,2.70,30.0,23,9,4,9,36,1.07
