,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-01,0,1,13.50,4.0,7,6,3,2,5,2.25
1,2018-04-06,0,0,8.00,5.0,5,2,0,1,3,1.67
2,2018-04-11,1,0,6.60,6.0,6,3,1,3,7,1.60
3,2018-04-18,0,0,5.57,6.0,9,2,2,0,4,1.57
4,2018-04-23,0,1,4.66,8.0,4,2,1,1,7,1.31
5,2018-04-29,1,0,4.15,5.2,5,1,1,3,4,1.33
6,April,2,2,4.15,34.2,36,16,8,10,30,1.33
7,2018-05-05,0,0,3.30,9.0,2,0,0,2,6,1.15
8,2018-05-11,1,0,3.18,7.1,11,2,0,0,6,1.20
9,2018-05-17,0,1,3.88,4.2,8,6,2,2,6,1.28
10,2018-05-22,0,0,3.48,6.1,9,0,0,1,10,1.31
11,2018-05-27,0,1,4.31,2.2,6,7,1,2,1,1.38
12,May,1,2,4.50,30.0,36,15,3,7,29,1.43
13,2018-06-02,0,1,4.63,5.1,9,5,2,0,9,1.40
14,2018-06-09,0,0,4.58,6.2,9,3,1,0,6,1.40
15,2018-06-15,0,1,4.48,5.2,5,2,0,3,7,1.40
16,2018-06-21,0,0,4.38,6.0,4,2,1,4,3,1.39
17,2018-06-26,0,0,4.20,6.0,5,1,1,1,4,1.37
18,June,0,2,3.94,29.2,32,13,5,8,29,1.35
19,2018-07-01,1,0,4.05,8.0,6,2,1,0,2,1.32
20,2018-07-07,0,0,4.11,5.0,5,3,1,1,5,1.31
21,2018-07-12,0,1,4.33,5.0,12,5,1,1,2,1.37
22,2018-07-23,0,1,4.54,4.2,3,5,1,3,2,1.37
23,2018-07-28,1,0,4.43,7.0,9,2,1,2,5,1.38
24,July,2,2,5.16,29.2,35,17,5,7,16,1.42
25,2018-08-04,0,1,4.47,5.0,6,3,0,2,2,1.39
26,2018-08-10,1,0,4.27,8.0,6,1,0,0,8,1.35
27,2018-08-15,1,0,4.22,6.0,4,2,1,2,2,1.34
28,2018-08-21,1,0,3.99,8.0,4,0,0,2,5,1.30
29,2018-08-26,1,0,3.87,5.0,1,0,0,1,5,1.28
30,August,4,1,1.69,32.0,21,6,1,7,22,0.88
31,2018-09-01,0,0,3.78,6.0,5,1,1,0,4,1.26
32,2018-09-07,0,1,3.89,4.2,7,4,1,4,4,1.29
33,2018-09-14,1,0,3.92,5.2,7,3,1,2,1,1.30
34,2018-09-20,0,0,3.93,6.1,5,3,0,2,7,1.29
35,2018-09-30,0,1,3.92,5.0,5,2,1,3,6,1.30
36,September,1,2,4.23,27.2,29,13,4,11,22,1.45
