W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-03,0,0,0.0,1,0,5.0,1,0,0,0,1,5,0.4
2018-04-08,0,0,3.6,1,0,5.0,9,4,4,1,1,2,1.2
2018-04-14,0,1,4.8,1,0,5.0,8,4,4,2,1,6,1.4
2018-04-19,0,1,6.0,1,0,6.0,8,6,6,1,1,4,1.43
2018-04-24,0,0,5.87,0,0,2.0,2,1,1,0,1,2,1.43
2018-04-27,0,0,6.0,0,0,1.0,1,1,1,1,1,0,1.46
2018-04-29,0,0,5.76,0,0,1.0,1,0,0,0,0,0,1.44
2018-05-03,0,0,7.0,0,0,2.0,3,5,5,1,3,1,1.56
2018-05-11,0,0,6.1,1,0,4.0,1,0,0,0,0,2,1.39
2018-05-16,0,0,6.17,1,0,4.0,7,3,3,1,0,5,1.43
2018-05-22,1,0,5.49,1,0,6.0,3,1,1,1,2,5,1.34
2018-05-27,0,1,5.63,1,0,5.1,9,4,4,2,2,4,1.42
2018-06-02,0,1,5.79,1,0,5.0,6,5,4,0,1,3,1.42
2018-06-08,0,0,5.97,1,0,6.0,4,5,5,3,3,5,1.4
2018-06-15,0,1,5.92,1,0,5.0,4,3,3,0,2,2,1.38
2018-06-21,1,0,5.66,1,0,6.0,5,2,2,0,1,6,1.35
2018-06-26,1,0,5.28,1,0,6.2,6,1,1,0,1,2,1.32
2018-07-01,1,0,4.91,1,0,5.2,2,0,0,0,0,6,1.25
2018-07-07,0,0,4.8,1,0,5.2,9,3,2,0,1,4,1.29
2018-07-13,1,0,4.63,1,0,5.0,4,1,1,0,2,5,1.28
2018-07-22,0,1,5.21,1,0,3.2,8,8,8,4,0,2,1.32
2018-07-28,0,0,5.13,1,0,5.0,2,2,2,1,2,5,1.29
2018-08-04,0,1,5.37,1,0,4.0,9,5,5,1,2,1,1.35
2018-08-11,0,0,5.19,1,0,7.0,5,2,2,1,1,7,1.32
2018-08-18,1,0,4.91,1,0,6.1,4,0,0,0,1,5,1.29
2018-08-24,0,0,4.77,1,0,5.1,5,1,1,0,1,6,1.28
2018-08-29,0,0,4.97,1,0,4.0,11,5,5,1,0,6,1.33
2018-09-03,0,1,4.95,1,0,6.0,7,3,3,2,0,3,1.32
2018-09-08,1,0,4.87,1,0,6.0,4,2,2,1,3,10,1.31
2018-09-14,0,0,4.67,1,0,6.0,4,0,0,0,1,6,1.29
2018-09-19,0,1,4.92,1,0,5.1,7,7,7,2,2,5,1.31
2018-09-25,0,0,4.94,1,0,5.0,6,3,3,1,0,6,1.3
2019-03-29,0,0,3.0,1,0,6.0,4,2,2,1,3,1,1.17
2019-04-04,0,1,9.0,1,0,4.0,10,8,8,2,2,5,1.9
2019-04-09,0,0,10.05,1,0,4.1,7,6,6,1,2,5,1.95
2019-04-17,0,1,9.64,1,0,4.1,5,5,4,0,1,3,1.82
2019-04-22,0,0,8.03,1,0,6.0,3,2,2,1,2,2,1.58
2019-04-28,1,0,6.54,1,0,7.0,2,1,1,0,3,5,1.39
2019-05-05,0,1,6.94,1,0,4.2,5,5,5,1,1,1,1.38
2019-05-11,0,0,6.69,1,0,4.0,5,2,2,1,2,6,1.41
2019-05-17,1,0,6.35,1,0,5.0,4,2,2,0,4,6,1.43
2019-05-23,0,1,7.5,1,0,2.2,7,8,8,4,1,1,1.52
2019-07-13,1,0,6.88,1,0,5.2,4,1,1,0,3,3,1.49
2019-07-18,0,1,7.09,1,0,6.0,7,6,6,2,5,1,1.54
2020-08-19,0,1,9.0,1,0,3.0,4,3,3,2,2,4,2.0
2020-08-25,0,0,11.12,1,0,2.2,5,4,4,0,2,2,2.29
2020-09-01,0,1,15.43,1,0,1.1,7,5,5,3,1,0,3.0
2020-09-03,0,0,14.09,0,0,0.2,2,0,0,0,0,0,3.0
2020-09-06,0,1,11.7,1,0,2.1,4,1,1,0,0,2,2.7
2020-09-10,0,0,11.45,0,0,1.0,2,1,1,0,0,0,2.64
2020-09-15,0,0,11.57,0,0,0.2,3,1,1,1,0,2,2.74
2021-04-03,0,0,3.86,1,0,4.2,6,2,2,0,1,4,1.5
2021-04-08,0,1,5.59,1,0,5.0,7,4,4,1,1,5,1.55
2021-04-15,0,0,5.02,1,0,4.2,3,2,2,1,1,3,1.33
2021-04-20,1,0,5.12,1,0,5.0,8,3,3,0,0,4,1.4
2021-04-26,1,0,4.26,1,0,6.0,3,1,1,0,3,5,1.3
2021-05-01,1,0,4.06,1,0,5.2,4,2,2,0,3,1,1.29
2021-05-07,0,1,3.6,1,0,4.0,4,4,0,1,1,3,1.29
2021-05-12,0,1,4.81,1,0,4.1,8,7,7,0,1,4,1.37
2021-05-18,0,1,5.93,1,0,1.2,7,6,6,2,1,1,1.51
2021-05-23,0,1,6.31,1,0,4.2,9,6,5,1,1,6,1.58
2021-05-29,0,1,6.84,1,0,3.0,5,5,5,1,3,6,1.64
