W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-29,0,0,7.2,5.0,7,4,2,3,4,2.0
2018-04-03,1,0,5.06,5.2,1,2,1,4,9,1.41
2018-04-09,0,0,4.2,4.1,4,1,0,5,6,1.6
2018-04-14,1,0,3.6,5.0,1,1,0,3,5,1.4
2018-04-21,1,0,3.46,6.0,5,2,1,1,11,1.31
2018-04-28,0,1,4.88,1.2,5,5,0,3,2,1.52
2018-05-04,1,0,3.93,6.2,4,0,0,1,8,1.37
2018-05-10,0,0,4.08,5.1,5,3,1,0,4,1.31
2018-05-16,0,1,3.47,7.0,4,0,1,1,4,1.22
2018-05-22,0,1,3.31,5.0,6,1,1,2,4,1.26
2018-05-27,0,1,3.67,2.1,3,3,0,5,3,1.35
2018-06-02,0,0,3.25,7.0,1,0,0,1,9,1.23
2018-06-08,0,0,3.26,5.1,6,2,1,3,7,1.27
2018-06-13,0,0,3.42,2.0,4,2,0,0,2,1.29
2018-07-04,1,0,3.42,5.1,4,2,2,1,8,1.26
2018-07-10,0,0,3.66,2.2,4,3,1,1,1,1.28
2019-09-16,0,1,7.36,3.2,5,3,0,0,5,1.36
2019-09-22,0,0,11.81,1.2,4,4,1,2,2,2.06
2019-09-28,0,0,8.31,3.1,1,1,1,4,4,1.85
2020-07-26,0,0,0.0,5.0,1,0,0,3,6,0.8
2020-07-31,0,0,3.38,5.2,8,4,1,1,6,1.22
2020-08-05,0,1,4.6,5.0,5,4,1,1,4,1.21
2020-08-11,1,0,3.74,6.0,6,1,0,2,3,1.25
2020-08-16,0,0,3.45,7.0,6,2,1,2,2,1.22
2020-08-21,0,0,3.52,2.0,4,1,0,3,4,1.37
2020-08-27,0,1,5.17,0.2,4,6,2,2,0,1.53
2020-08-31,0,0,4.63,3.2,1,0,0,0,4,1.4
2020-09-06,1,0,4.5,7.0,7,3,1,0,9,1.33
2020-09-13,0,0,4.27,4.1,2,1,0,2,3,1.29
2020-09-16,0,0,4.37,1.0,1,1,1,1,1,1.31
2020-09-19,0,0,4.28,1.0,1,0,0,0,1,1.3
2020-09-22,0,0,4.2,1.0,0,0,0,0,0,1.28
2020-09-26,0,0,4.03,2.0,1,0,0,0,3,1.25
2021-04-04,0,1,27.0,2.0,7,6,0,2,2,4.5
2021-04-10,0,0,10.29,5.0,3,2,2,3,4,2.14
2021-04-15,0,0,6.0,5.0,4,0,0,2,4,1.75
2021-04-21,0,1,6.48,4.2,4,4,0,6,2,1.86
2021-04-27,1,0,4.94,7.0,7,1,1,0,10,1.61
2021-05-02,0,0,4.4,5.0,4,1,0,1,7,1.5
2021-05-08,1,0,4.54,7.0,8,4,1,1,5,1.46
2021-05-13,1,0,3.89,6.0,5,0,0,3,4,1.44
2021-05-19,1,0,3.72,6.2,7,2,0,4,5,1.47
2021-05-25,0,1,3.83,5.2,6,3,0,4,4,1.5
2021-06-01,0,1,3.75,6.0,4,2,1,4,5,1.48
2021-06-06,0,0,3.88,5.0,8,3,0,2,6,1.52
2021-06-11,0,0,4.09,5.1,11,4,0,2,3,1.59
2021-06-16,0,0,4.36,4.0,7,4,1,1,3,1.61
2021-06-23,0,1,4.74,1.2,3,4,2,4,0,1.67
2021-06-28,0,0,4.96,5.2,11,5,3,0,3,1.69
2021-07-03,0,0,4.88,5.0,5,2,0,3,2,1.68
2021-07-09,1,0,4.91,5.0,7,3,0,1,4,1.68
2021-07-21,1,0,4.99,5.2,4,4,3,1,5,1.63
2021-07-28,0,1,5.15,4.0,8,4,2,1,2,1.66
2021-08-03,0,1,5.21,4.0,5,3,1,2,5,1.66
2021-08-08,0,0,5.22,5.0,6,3,1,1,2,1.65
2021-08-13,0,0,5.08,3.0,4,0,0,0,4,1.64
2021-08-18,0,0,4.91,4.0,0,0,0,1,5,1.59
2021-08-21,0,0,4.94,1.0,2,1,0,0,1,1.6
2021-08-26,0,0,4.9,1.0,1,0,0,2,0,1.61
2021-08-27,0,0,4.86,1.0,0,0,0,0,2,1.6
2021-08-28,0,0,4.85,0.1,0,0,0,0,0,1.59
2021-09-02,0,0,4.73,3.0,1,0,0,1,4,1.57
2021-09-06,0,0,4.71,2.1,3,1,0,0,3,1.56
2021-09-08,1,0,4.7,0.1,1,0,0,1,1,1.58
2021-09-11,0,0,4.68,0.2,2,0,0,2,1,1.6
2021-09-15,0,0,4.6,2.0,2,0,0,0,1,1.59
2021-09-18,0,0,4.57,1.0,0,0,0,1,2,1.58
2021-09-19,0,0,4.53,1.0,0,0,0,0,1,1.57
2021-09-21,0,0,4.56,1.1,1,1,1,0,0,1.56
2021-09-26,0,1,4.65,1.1,1,2,0,2,1,1.57
2021-09-30,0,0,4.75,1.0,3,2,0,0,1,1.58
2021-10-02,0,0,4.71,1.0,1,0,0,0,0,1.58
2021-10-03,0,0,4.87,1.0,2,3,0,2,1,1.6
