W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-09-26,0,0,13.5,0,0,3.1,6,5,5,1,0,4,1.8
2019-03-31,1,0,2.7,0,0,3.1,5,1,1,1,1,5,1.8
2019-04-04,0,0,1.93,0,0,1.1,0,0,0,0,1,2,1.5
2019-04-06,0,0,1.59,0,0,1.0,0,0,0,0,0,2,1.24
2019-04-09,0,1,2.08,1,0,3.0,4,5,1,1,1,1,1.38
2019-04-14,0,1,1.98,1,0,5.0,4,1,1,0,1,3,1.24
2019-04-18,1,0,1.72,0,0,2.0,0,0,0,0,1,4,1.15
2019-04-24,1,0,1.74,1,0,5.0,4,1,1,0,1,6,1.11
2019-04-29,0,1,2.81,1,0,5.0,6,4,4,2,1,2,1.17
2019-05-06,1,0,2.48,1,0,7.0,3,1,1,0,0,4,1.01
2019-05-12,1,0,2.33,1,0,6.0,4,1,1,1,3,4,1.03
2019-05-18,0,1,2.68,1,0,5.0,5,3,3,1,3,1,1.1
2019-05-24,0,0,2.96,1,0,5.0,7,3,3,1,2,4,1.17
2019-05-29,0,0,2.8,1,0,6.0,3,1,1,0,0,7,1.1
2019-06-05,0,0,2.67,1,0,6.0,4,1,1,0,1,5,1.07
2019-06-11,1,0,2.6,1,0,5.0,4,1,1,1,3,7,1.1
2019-06-16,0,0,2.67,1,0,5.0,7,2,2,0,2,2,1.15
2019-06-28,1,0,2.5,1,0,5.0,1,0,0,0,1,5,1.1
2019-07-03,0,0,2.5,1,0,7.0,6,3,2,1,0,5,1.08
2019-07-13,0,1,2.94,1,0,6.0,8,6,6,3,0,4,1.09
2019-07-19,1,0,2.95,1,0,6.0,4,2,2,1,2,1,1.09
2019-07-24,0,1,3.12,1,0,3.1,6,3,3,1,3,4,1.14
2019-08-07,0,1,3.36,1,0,3.2,5,4,4,1,1,5,1.16
2019-08-13,0,1,3.76,1,0,3.2,8,6,6,1,2,1,1.22
2019-08-19,0,1,3.75,1,0,5.0,4,3,2,0,2,4,1.21
2019-08-24,1,0,3.61,1,0,7.0,5,1,1,1,0,7,1.18
2019-08-30,1,0,3.55,1,0,7.0,5,2,2,1,0,4,1.16
2019-09-05,0,1,3.5,1,0,6.2,4,2,2,1,0,4,1.13
2019-09-11,0,0,3.47,1,0,6.1,4,2,2,1,1,6,1.11
2019-09-16,0,1,3.65,1,0,5.2,6,5,5,1,2,3,1.13
2019-09-22,1,0,3.54,1,0,7.0,7,1,1,0,1,4,1.13
2019-09-28,1,0,3.6,1,0,5.0,5,3,3,2,2,5,1.14
2020-07-30,0,0,19.29,1,0,2.1,2,5,5,1,1,2,1.29
2020-08-04,0,1,7.71,1,0,4.2,2,1,1,1,0,4,0.71
2020-08-16,0,0,10.57,1,0,0.2,4,3,3,0,1,0,1.3
2020-08-21,0,1,10.13,1,0,3.0,4,3,3,2,0,2,1.31
2020-08-28,0,0,8.59,1,0,4.0,4,2,2,2,1,3,1.3
2020-09-02,0,1,8.1,1,0,5.1,8,4,4,2,1,1,1.4
2020-09-08,1,0,6.58,1,0,6.0,3,1,1,1,1,5,1.23
2020-09-13,0,0,5.63,1,0,6.0,5,1,1,1,1,4,1.19
2020-09-20,1,0,5.02,1,0,5.2,3,1,1,1,0,12,1.09
2020-09-26,0,1,4.53,1,0,6.0,1,1,1,1,1,9,0.98
2021-04-02,1,0,0.0,1,0,7.0,1,0,0,0,0,5,0.14
2021-04-07,0,0,0.77,1,0,4.2,7,1,1,0,2,4,0.86
2021-04-13,0,0,2.16,1,0,5.0,5,3,3,2,2,5,1.02
2021-04-18,0,0,1.52,1,0,7.0,3,0,0,0,2,9,0.93
2021-04-25,1,0,1.5,1,0,6.1,2,1,1,1,3,6,0.9
2021-04-30,1,0,1.7,1,0,7.0,3,2,2,2,1,9,0.84
2021-05-05,1,0,1.37,1,0,9.0,0,0,0,0,0,12,0.67
2021-05-11,0,0,1.21,1,0,6.0,6,0,0,0,0,3,0.71
2021-05-19,0,0,1.7,1,0,6.1,6,4,4,2,1,6,0.75
2021-05-24,0,0,1.79,1,0,7.0,5,2,2,2,0,5,0.75
2021-05-29,0,1,2.05,1,0,5.0,5,3,3,2,2,4,0.8
2021-06-05,0,1,2.28,1,0,0.2,3,2,2,2,0,1,0.83
2021-07-20,0,1,2.72,1,0,5.0,7,5,5,2,0,2,0.87
2021-07-25,0,0,2.94,1,0,6.2,5,4,4,1,1,2,0.87
2021-07-31,1,0,2.84,1,0,6.0,4,1,1,1,1,6,0.87
2021-08-06,0,0,2.79,1,0,5.0,8,2,1,0,1,5,0.92
2021-08-12,0,1,3.21,1,0,4.1,8,6,6,3,1,3,0.97
2021-08-17,0,1,3.44,1,0,4.0,8,7,4,2,0,7,1.01
2021-08-22,0,1,3.5,1,0,6.0,4,3,3,1,2,5,1.01
2021-08-28,0,0,3.46,1,0,6.1,5,2,2,0,0,5,1.0
2021-09-03,0,0,3.47,1,0,5.0,3,2,2,1,2,5,1.0
2021-09-09,0,1,3.42,1,0,7.0,5,2,2,1,2,5,1.0
2021-09-15,0,0,3.41,1,0,5.2,4,2,2,1,2,4,1.0
2021-09-20,1,0,3.25,1,0,6.2,4,0,0,0,1,6,0.99
2021-09-26,0,1,3.32,1,0,5.0,7,3,3,1,0,8,1.0
2021-10-02,0,1,3.62,1,0,3.0,7,7,6,3,0,2,1.03
