W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-20,0,0,7.36,1,0,3.2,5,3,3,0,2,7,1.91
2018-04-27,0,1,7.27,1,0,5.0,6,4,4,3,2,4,1.73
2018-05-02,1,0,6.14,1,0,6.0,8,3,3,0,2,3,1.7
2018-05-08,0,0,5.23,1,0,6.0,4,2,2,2,2,6,1.5
2018-05-13,0,0,5.47,1,0,4.0,5,3,3,0,5,6,1.66
2018-05-18,0,1,5.97,1,0,4.0,7,5,4,0,3,2,1.78
2018-05-26,0,0,6.75,1,0,3.1,6,5,5,1,3,3,1.88
2018-05-31,0,1,6.81,1,0,5.0,6,4,4,1,2,5,1.84
2018-07-24,0,1,6.91,1,0,4.2,6,4,4,2,2,4,1.82
2018-07-31,0,1,6.56,1,0,5.0,4,2,2,0,4,3,1.8
2018-08-07,0,0,6.31,1,0,4.2,4,2,2,1,5,1,1.81
2018-08-10,1,0,6.19,0,0,1.0,0,0,0,0,1,1,1.8
2018-08-11,0,0,5.96,0,0,2.0,1,0,0,0,1,0,1.77
2018-08-15,0,0,6.34,0,0,1.0,4,3,3,0,1,1,1.83
2018-08-20,0,0,6.23,0,0,1.0,0,0,0,0,0,1,1.79
2018-08-21,0,0,6.12,0,0,1.0,1,0,0,0,1,0,1.8
2018-08-24,0,0,5.98,0,0,4.1,1,2,2,1,2,2,1.72
2018-08-29,0,0,5.89,0,0,1.0,0,0,0,0,1,1,1.71
2018-08-31,0,0,5.54,0,0,4.0,7,0,0,0,0,6,1.71
2018-09-05,0,0,6.18,0,0,0.1,3,5,5,0,2,0,1.78
2018-09-14,0,0,6.06,0,0,1.1,1,0,0,0,0,2,1.76
2018-09-16,0,0,6.17,0,0,1.2,3,2,2,0,0,0,1.76
2018-09-21,0,0,6.11,0,0,0.2,0,1,0,0,1,2,1.75
2018-09-22,0,1,6.24,0,0,0.0,3,1,1,0,1,0,1.81
2018-09-28,0,0,6.16,0,0,2.1,2,2,1,1,1,4,1.79
2018-09-30,0,0,6.08,0,0,1.0,0,0,0,0,0,2,1.77
2019-04-01,0,0,3.6,1,0,5.0,6,2,2,2,1,6,1.4
2019-04-07,0,1,4.0,1,0,4.0,6,2,2,1,3,5,1.78
2019-04-12,0,0,3.86,1,0,5.0,4,2,2,0,1,5,1.5
2019-04-18,0,1,4.82,1,0,4.2,6,4,4,1,3,7,1.61
2019-04-24,1,0,3.65,1,0,6.0,2,0,0,0,2,5,1.38
2019-04-30,0,1,4.08,1,0,4.0,3,3,3,1,2,3,1.36
2019-05-06,0,1,5.93,1,0,1.2,9,7,7,3,1,2,1.62
2019-05-19,0,0,5.66,1,0,4.2,2,2,2,0,5,2,1.6
2019-05-24,0,1,6.45,1,0,2.2,8,5,5,1,1,6,1.73
2019-05-31,0,1,8.08,1,0,1.1,6,8,8,2,2,2,1.87
2019-06-07,0,0,7.16,1,0,5.0,3,0,0,0,1,7,1.75
2019-06-14,1,0,6.43,1,0,5.0,5,2,0,0,3,5,1.73
2019-06-19,0,1,7.09,1,0,4.1,9,7,7,3,1,4,1.78
2019-06-24,0,1,6.79,1,0,5.0,5,2,2,1,2,11,1.75
2019-06-29,0,0,6.25,1,0,5.0,5,0,0,0,2,7,1.72
2019-07-05,0,1,6.42,1,0,4.0,6,4,4,2,4,3,1.77
2019-07-16,0,0,6.1,1,0,5.0,3,1,1,0,1,4,1.7
2019-07-22,0,0,5.93,0,0,2.0,0,0,0,0,0,4,1.65
2019-07-24,0,0,5.83,0,0,1.1,0,0,0,0,0,2,1.63
2019-07-27,0,0,5.75,0,0,1.0,1,0,0,0,1,0,1.63
2019-07-30,0,0,5.68,0,0,1.0,0,0,0,0,0,2,1.61
2019-08-02,0,0,5.61,0,0,1.0,0,0,0,0,0,2,1.59
2019-08-05,0,0,5.54,0,0,1.0,2,0,0,0,0,3,1.59
2019-08-07,0,0,5.44,1,0,3.0,1,1,1,1,1,3,1.56
2019-08-10,0,0,5.51,0,0,0.2,1,1,1,1,2,1,1.58
2019-08-13,0,1,5.7,0,0,0.1,1,2,2,0,1,0,1.6
2019-08-17,0,0,5.63,0,0,1.0,0,0,0,0,0,1,1.58
2019-08-20,0,0,5.55,0,0,1.1,1,0,0,0,1,1,1.58
2019-08-21,0,0,5.5,0,0,0.2,0,0,0,0,1,1,1.58
2019-08-25,0,0,5.38,0,0,2.0,0,0,0,0,0,6,1.55
2019-08-27,0,0,5.3,0,0,1.1,1,0,0,0,0,0,1.53
2019-08-31,0,0,5.26,0,0,0.2,2,0,0,0,1,2,1.56
2019-09-01,0,0,5.22,0,0,0.2,0,0,0,0,0,2,1.54
2019-09-03,0,0,5.13,0,0,1.2,0,0,0,0,0,3,1.52
2019-09-05,0,0,5.28,0,0,0.2,2,2,2,1,0,0,1.53
2019-09-07,0,0,5.28,0,0,0.0,0,0,0,0,1,0,1.54
2019-09-08,0,0,5.25,0,0,0.2,0,0,0,0,0,0,1.53
2019-09-10,0,0,5.19,0,1,1.0,2,0,0,0,0,2,1.53
2019-09-12,0,0,5.14,0,0,1.0,0,0,0,0,0,3,1.52
2019-09-14,0,0,5.1,0,0,0.2,1,0,0,0,0,2,1.52
2019-09-17,0,0,5.0,0,1,2.0,0,0,0,0,0,4,1.48
2019-09-19,0,0,4.95,0,0,1.0,1,0,0,0,0,2,1.48
2019-09-22,0,0,4.92,0,0,0.2,0,0,0,0,0,1,1.47
2019-09-24,0,0,4.87,0,0,1.0,0,0,0,0,0,2,1.46
2019-09-26,0,0,4.82,0,0,1.0,0,0,0,0,0,1,1.44
2019-09-28,0,0,4.85,0,0,1.1,1,1,1,1,0,3,1.43
2020-07-24,0,0,0.0,0,0,1.0,0,0,0,0,0,2,0.0
2020-07-26,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.5
2020-07-28,0,0,0.0,0,1,1.0,0,0,0,0,0,3,0.33
2020-07-30,0,0,0.0,0,0,1.0,1,0,0,0,0,1,0.5
2020-07-31,0,0,0.0,0,1,0.1,0,0,0,0,0,0,0.46
2020-08-03,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0.56
2020-08-07,0,0,0.0,0,0,1.0,0,0,0,0,1,2,0.63
2020-08-10,0,0,0.0,0,1,1.0,0,0,0,0,0,0,0.55
2020-08-11,0,0,0.0,0,1,0.1,0,0,0,0,0,0,0.52
2020-08-18,0,0,0.0,0,0,1.1,0,0,0,0,0,2,0.44
2020-08-29,0,0,0.0,0,0,1.0,1,0,0,0,0,0,0.5
2020-08-31,0,0,0.0,0,0,1.0,1,0,0,0,1,3,0.64
2020-09-06,0,0,0.0,0,0,1.0,0,0,0,0,1,2,0.67
2020-09-07,1,0,0.0,0,0,1.0,1,0,0,0,0,1,0.69
2020-09-09,0,0,0.0,0,0,1.0,2,0,0,0,0,1,0.79
2020-09-13,0,0,0.0,0,0,1.0,1,0,0,0,0,1,0.8
2020-09-14,0,0,0.0,0,0,1.0,0,0,0,0,1,2,0.81
2020-09-20,0,0,0.0,0,0,1.0,0,0,0,0,2,2,0.88
2020-09-23,0,0,0.0,0,0,1.0,0,0,0,0,0,3,0.83
2020-09-25,0,0,1.45,0,0,0.2,2,3,3,1,2,2,1.02
