W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2020-07-28,1,0,3.18,5.2,7,2,0,2,3,1.59
2020-08-02,0,1,3.86,6.0,5,3,1,1,8,1.29
2020-08-08,1,0,3.78,5.0,4,2,1,3,3,1.32
2020-08-13,1,0,2.91,5.0,1,0,0,2,3,1.15
2020-08-28,0,0,3.51,4.0,4,3,0,3,3,1.25
2020-09-02,1,0,3.03,4.0,2,0,0,2,1,1.21
2020-09-07,0,0,4.26,2.0,3,5,1,4,3,1.36
2020-09-13,0,1,4.17,5.0,3,2,1,2,2,1.31
2020-09-19,1,0,3.8,6.0,3,1,1,4,10,1.29
2020-09-24,1,0,3.44,7.0,4,1,0,1,4,1.21
2021-04-07,0,1,13.5,4.0,7,6,2,2,5,2.25
2021-04-14,1,0,6.3,6.0,3,1,1,0,10,1.2
2021-04-21,0,1,6.75,3.1,4,3,0,2,3,1.35
2021-04-27,0,1,5.59,6.0,4,2,1,2,3,1.24
2021-05-02,0,0,4.81,5.0,4,1,1,2,8,1.23
2021-05-07,0,0,5.54,1.2,3,3,0,3,3,1.38
2021-05-14,0,0,4.86,7.1,4,2,1,2,9,1.26
2021-05-19,0,0,4.97,4.2,5,3,0,1,5,1.26
2021-05-24,0,1,4.91,6.0,5,3,2,3,3,1.27
2021-06-02,0,0,5.89,0.1,3,5,1,3,0,1.4
2021-06-08,0,1,6.32,2.2,8,4,0,1,4,1.51
2021-06-14,1,0,5.6,6.0,1,0,0,2,3,1.4
2021-06-19,0,0,5.31,4.2,2,1,0,3,6,1.37
2021-06-25,0,0,4.95,6.0,3,1,1,2,5,1.32
2021-06-30,0,1,5.54,3.0,8,6,1,1,2,1.4
