W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-30,0,0,0.0,8.0,1,0,0,0,5,0.13
2018-04-04,0,1,1.93,6.0,6,3,0,0,5,0.5
2018-04-11,0,1,5.09,3.2,7,7,1,0,5,0.79
2018-04-17,0,0,3.91,5.1,2,0,0,1,7,0.74
2018-04-22,0,0,3.72,6.0,6,2,1,1,4,0.83
2018-04-28,0,1,4.11,6.0,6,4,0,1,4,0.89
2018-05-03,0,0,3.83,5.0,4,1,0,2,8,0.93
2018-05-09,0,0,3.6,5.0,5,1,1,3,4,1.0
2018-05-15,0,1,3.35,6.0,9,1,0,0,5,1.06
2018-05-20,1,0,3.32,6.0,3,2,1,1,4,1.02
2018-05-26,0,0,3.75,5.1,6,5,3,1,7,1.04
2018-06-03,0,0,4.48,2.0,5,6,1,3,2,1.13
2018-06-09,0,1,4.43,4.2,9,2,0,0,6,1.19
2018-06-16,1,0,4.22,5.2,4,1,0,2,2,1.18
2018-06-22,1,0,4.13,6.0,6,2,1,1,7,1.18
2018-06-27,1,0,4.0,7.0,7,2,1,0,6,1.16
2018-07-02,1,0,3.84,6.0,6,1,1,0,3,1.15
2018-07-08,0,0,3.88,6.0,5,3,1,2,4,1.15
2018-07-14,0,0,3.92,6.0,7,3,0,2,6,1.17
2018-07-22,1,0,3.87,6.0,5,2,0,3,4,1.18
2018-07-28,1,0,3.68,5.2,1,0,0,4,5,1.17
2018-08-03,0,1,3.58,6.0,4,1,0,3,4,1.17
2018-08-14,0,0,3.51,5.0,3,1,0,1,6,1.15
2018-08-20,0,0,3.6,4.0,7,3,1,2,4,1.19
2018-08-29,1,0,3.42,7.0,4,0,0,2,5,1.17
2018-09-03,0,0,3.37,5.0,5,1,0,2,3,1.18
2018-09-10,0,1,3.65,3.2,8,6,1,2,6,1.22
2018-09-17,0,0,3.75,0.2,1,2,0,1,0,1.22
2018-09-21,0,0,3.74,0.2,0,0,0,0,1,1.22
2018-09-22,0,0,3.74,0.0,1,0,0,0,0,1.23
2018-09-25,0,0,3.72,0.2,0,0,0,0,0,1.22
2018-09-28,0,0,3.71,0.1,0,0,0,0,1,1.22
2018-09-29,1,0,3.68,1.1,0,0,0,0,2,1.21
2019-07-28,0,0,3.86,4.2,7,2,1,1,4,1.71
2019-08-02,1,0,3.18,6.2,4,2,2,1,5,1.15
2019-08-08,0,0,5.65,3.0,8,5,1,1,2,1.53
2019-08-13,0,1,5.59,5.0,6,3,2,0,4,1.45
2019-08-18,0,1,5.92,5.0,8,4,2,1,6,1.52
2019-08-24,0,1,6.07,5.1,2,4,0,3,1,1.42
2019-08-29,0,0,5.8,6.0,6,3,3,2,8,1.4
2020-07-25,0,1,9.0,3.0,3,3,1,3,4,2.0
2020-09-01,0,0,6.75,1.0,0,0,0,0,2,1.5
2020-09-05,0,0,5.4,1.0,1,0,0,1,2,1.6
2020-09-08,0,0,4.26,1.1,1,0,0,1,1,1.58
2020-09-10,0,0,4.91,1.0,2,1,0,0,1,1.64
2020-09-13,0,0,4.32,1.0,1,0,0,0,1,1.56
2020-09-18,0,0,6.1,2.0,5,3,1,0,2,1.74
2020-09-20,0,0,6.35,1.0,2,1,0,0,0,1.76
2020-09-26,0,0,6.39,1.1,2,1,0,1,2,1.82
2021-04-18,1,0,0.0,5.0,4,0,0,0,4,0.8
2021-04-23,1,0,0.75,7.0,1,1,1,1,7,0.5
2021-04-28,1,0,1.5,6.0,4,2,0,2,9,0.67
2021-05-04,0,0,1.96,5.0,4,2,1,2,2,0.78
2021-05-10,1,0,1.8,7.0,4,1,0,3,7,0.83
2021-05-16,1,0,1.75,6.0,8,1,0,1,6,0.94
2021-05-21,0,1,1.93,6.0,8,2,1,2,7,1.05
2021-05-27,0,1,2.44,6.0,6,4,3,0,8,1.04
2021-06-01,0,1,3.48,3.2,4,7,0,4,2,1.12
2021-06-08,0,0,3.79,5.1,5,4,1,3,2,1.16
2021-06-14,1,0,3.71,6.0,4,2,1,1,7,1.13
2021-06-19,0,0,4.09,3.0,6,4,1,2,4,1.2
2021-06-26,0,0,3.91,5.1,4,1,0,1,8,1.18
2021-07-02,1,0,3.89,5.0,4,2,0,3,8,1.19
2021-07-07,1,0,3.67,7.0,3,1,0,2,6,1.15
2021-07-20,0,0,3.77,5.0,6,3,1,1,7,1.17
2021-07-25,1,0,3.65,5.1,5,1,0,2,8,1.17
2021-07-31,0,0,3.83,5.0,6,4,2,1,3,1.19
2021-08-05,0,0,4.03,4.0,7,4,0,3,5,1.24
2021-08-10,0,0,4.22,6.0,6,5,1,0,5,1.22
2021-08-15,1,0,4.14,6.2,6,2,0,1,6,1.21
2021-08-20,0,1,4.11,5.0,5,2,0,2,9,1.22
2021-08-26,0,0,4.08,5.1,6,2,1,2,5,1.23
2021-09-18,0,0,3.99,3.0,0,0,0,0,4,1.2
2021-09-24,0,0,4.0,4.0,6,2,0,0,7,1.21
2021-09-29,0,0,3.83,6.0,3,0,0,0,6,1.18
