W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-01,0,0,3.6,5.0,5,2,0,3,7,1.6
2018-04-07,0,1,2.08,8.0,3,1,1,2,7,1.0
2018-04-12,1,0,2.25,7.0,7,2,0,2,7,1.1
2018-04-20,0,1,2.67,7.0,5,3,1,3,6,1.11
2018-04-25,1,0,2.41,6.2,4,1,0,3,8,1.1
2018-04-30,0,0,2.45,6.2,4,2,1,3,11,1.09
2018-05-05,0,1,2.53,6.0,2,2,0,3,8,1.06
2018-05-11,0,0,3.0,4.2,11,4,0,2,3,1.22
2018-05-16,1,0,2.59,8.0,4,0,0,0,10,1.12
2018-05-22,1,0,2.35,6.0,7,0,0,2,6,1.15
2018-05-27,0,0,2.61,7.1,5,4,1,2,13,1.13
2018-06-02,0,1,2.77,5.2,6,3,1,3,11,1.17
2018-06-08,1,0,2.62,8.0,7,1,0,1,12,1.15
2018-06-13,0,1,2.69,7.2,4,3,0,2,12,1.12
2018-06-18,1,0,2.5,7.0,3,0,0,2,8,1.09
2018-06-23,1,0,2.44,6.1,5,1,0,2,11,1.09
2018-06-29,0,1,2.45,6.2,6,2,0,1,8,1.09
2018-07-04,1,0,2.37,7.2,7,1,0,1,8,1.09
2018-07-10,0,0,2.23,8.0,3,0,0,4,12,1.07
2018-07-15,0,0,2.24,7.0,7,2,1,1,7,1.08
2018-07-20,0,0,2.44,4.0,9,4,0,5,7,1.15
2018-07-25,1,0,2.32,7.0,2,0,0,2,10,1.12
2018-07-31,1,0,2.34,6.1,4,2,1,4,3,1.13
2018-08-06,1,0,2.25,6.0,3,0,0,3,11,1.12
2018-08-11,1,0,2.22,6.1,2,1,1,0,8,1.09
2018-09-21,0,0,2.21,1.1,2,0,0,1,1,1.1
2018-09-25,0,0,2.26,4.0,5,2,1,0,4,1.1
2018-09-30,0,0,2.21,4.0,2,0,0,0,2,1.09
2019-03-30,0,0,1.29,7.0,1,1,0,1,9,0.29
2019-04-04,1,0,0.64,7.0,0,0,0,6,8,0.57
2019-04-10,0,1,2.29,5.2,10,4,2,1,7,0.97
2019-04-15,1,0,2.05,6.2,5,1,0,3,8,1.03
2019-04-20,0,0,2.2,6.1,3,2,0,2,10,0.98
2019-04-25,1,0,1.99,8.0,4,1,1,6,3,1.03
2019-04-30,1,0,2.45,7.0,4,4,1,4,10,1.05
2019-05-06,0,1,3.42,5.0,10,7,2,1,7,1.16
2019-05-11,0,0,3.02,7.0,2,0,0,3,10,1.11
2019-05-16,0,0,3.76,5.0,5,7,2,4,3,1.16
2019-05-21,0,1,3.95,6.0,4,4,1,4,5,1.17
2019-05-26,0,1,3.87,6.0,4,2,1,1,8,1.15
2019-05-31,0,1,3.76,7.0,9,2,0,1,8,1.17
2019-06-06,0,1,3.93,8.0,5,5,3,3,7,1.16
2019-06-11,0,0,3.71,7.2,6,1,0,5,6,1.18
2019-06-16,1,0,3.41,9.0,4,0,0,0,8,1.12
2019-06-21,0,0,3.69,4.0,10,5,2,1,5,1.18
2019-06-26,1,0,3.55,6.2,3,1,0,1,12,1.14
2019-07-02,1,0,3.74,6.0,11,5,2,1,6,1.18
2019-07-07,1,0,3.61,7.0,4,1,0,3,9,1.17
2019-07-13,0,1,3.65,6.0,6,3,3,3,11,1.19
2019-07-18,1,0,3.67,6.2,5,3,2,2,10,1.18
2019-07-23,0,0,3.49,7.2,3,0,0,3,9,1.16
2019-07-28,0,1,3.79,4.1,9,7,0,4,6,1.21
2019-08-03,0,0,3.85,4.2,7,3,0,3,4,1.24
2019-08-09,1,0,3.74,7.0,3,1,1,2,11,1.22
2019-08-14,0,1,4.12,4.1,8,9,2,2,4,1.25
2019-08-19,0,1,4.06,7.0,5,2,1,1,11,1.23
2019-08-25,0,1,4.34,3.0,8,7,0,2,2,1.26
2019-08-31,0,1,4.53,4.0,7,6,2,3,5,1.29
2019-09-04,0,0,4.6,5.0,6,4,2,2,6,1.3
2019-09-10,0,0,4.55,6.1,3,2,2,3,8,1.29
2019-09-15,1,0,4.41,8.0,4,1,0,1,9,1.26
2019-09-22,0,1,4.48,7.0,6,5,2,0,8,1.25
2020-07-26,0,0,1.42,6.1,2,1,1,1,13,0.47
2020-08-02,1,0,0.68,7.0,2,0,0,2,7,0.53
2020-08-07,1,0,0.93,6.0,3,1,1,1,12,0.57
2020-08-19,1,0,0.68,7.0,1,0,0,3,9,0.57
2020-08-24,0,1,1.65,6.1,7,4,2,2,8,0.73
2020-08-29,0,1,2.13,5.1,4,3,2,2,5,0.79
2020-09-04,0,1,2.05,6.0,6,1,0,2,7,0.86
2020-09-09,1,0,1.74,7.2,3,0,0,0,10,0.79
2020-09-14,0,0,1.71,6.1,4,1,1,2,12,0.81
2020-09-19,0,1,1.8,7.0,5,2,2,1,5,0.82
2020-09-23,1,0,1.73,8.0,4,1,0,1,12,0.79
2021-04-02,1,0,5.68,6.1,3,4,2,2,10,0.79
