W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2021-05-28,0,1,1.8,5.0,2,1,1,2,3,0.8
2021-06-03,1,0,2.7,5.0,3,2,0,3,3,1.0
2021-06-09,1,0,2.65,7.0,6,2,0,3,7,1.12
2021-06-14,1,0,2.74,6.0,4,2,1,2,6,1.09
2021-06-19,0,0,3.86,5.0,8,5,1,4,4,1.32
2021-06-25,0,1,3.97,6.0,6,3,2,2,4,1.32
2021-06-30,0,1,4.93,4.1,6,6,3,3,3,1.41
2021-07-05,1,0,4.67,6.0,5,2,0,2,6,1.38
2021-07-10,0,0,4.29,6.0,5,1,0,2,0,1.35
2021-07-19,0,0,4.97,4.0,9,6,3,2,1,1.45
2021-07-27,1,0,4.75,6.1,5,2,1,3,5,1.43
2021-08-01,1,0,4.39,7.0,3,1,1,2,4,1.36
2021-08-07,1,0,4.15,6.0,6,1,0,1,6,1.34
2021-08-12,1,0,3.95,6.0,5,1,0,2,6,1.33
2021-08-17,0,1,3.87,6.1,9,2,1,1,7,1.35
2021-08-22,1,0,3.68,7.0,3,1,0,1,8,1.29
2021-08-28,0,1,4.03,3.0,7,5,1,0,2,1.32
2021-09-03,0,1,4.17,3.1,4,3,2,1,1,1.33
2021-09-08,0,0,4.05,5.0,2,1,1,2,6,1.3
2021-09-15,0,0,4.25,3.2,5,4,0,3,0,1.33
2021-09-20,0,0,4.53,3.1,7,5,2,1,3,1.37
2021-09-25,0,0,4.74,2.2,5,4,0,4,3,1.41
